ÉÅÉÇÉäâºID,1
RRI :1000Hz
â¡ë¨ìx :Peak
Start,2019/11/21
activity,v002
time,RRI,temperature,Acc X,Acc Y,Acc Z,HF,LF/HF,LF ratio,activity,HR
2019/11/22 07:30:24.337,1126,30.9,-1.00,-0.06,-0.06,6345.275,0.449,30.996,0.00,53
2019/11/22 07:30:25.467,1159,30.9,-1.00,-0.06,-0.06,5924.797,0.435,30.335,0.00,52
2019/11/22 07:30:26.630,1194,30.9,-1.00,-0.06,-0.06,5505.121,0.426,29.872,0.00,50
2019/11/22 07:30:27.828,1189,30.9,-1.00,-0.06,-0.06,5037.017,0.410,29.081,0.00,50
2019/11/22 07:30:29.021,1111,30.9,-1.00,-0.06,-0.06,4605.405,0.402,28.677,0.00,54
2019/11/22 07:30:30.135,1145,30.9,-1.00,-0.06,-0.06,4173.196,0.388,27.953,0.00,52
2019/11/22 07:30:31.284,1231,30.9,-1.00,-0.06,-0.06,3787.659,0.369,26.937,0.00,49
2019/11/22 07:30:32.519,1157,30.9,-1.00,-0.06,-0.06,3407.954,0.352,26.052,0.00,52
2019/11/22 07:30:33.680,1097,30.9,-1.00,-0.06,-0.09,3053.993,0.339,25.290,0.01,55
2019/11/22 07:30:34.781,1031,30.9,-1.00,-0.06,-0.09,2737.738,0.324,24.471,0.01,58
2019/11/22 07:30:35.816,1099,30.9,-1.00,-0.06,-0.09,2450.347,0.306,23.417,0.01,55
2019/11/22 07:30:36.919,1131,30.9,-1.00,-0.06,-0.09,2217.517,0.289,22.427,0.01,53
2019/11/22 07:30:38.053,1128,30.9,-1.00,-0.06,-0.09,2011.764,0.273,21.445,0.01,53
2019/11/22 07:30:39.185,1002,30.9,-1.00,-0.06,-0.09,1809.756,0.253,20.223,0.01,60
2019/11/22 07:30:40.191,1029,30.9,-1.00,-0.06,-0.09,1649.112,0.235,19.011,0.01,58
2019/11/22 07:30:41.224,1259,30.9,-1.00,-0.06,-0.09,1524.474,0.219,17.963,0.01,48
2019/11/22 07:30:42.487,1235,30.9,-1.00,-0.06,-0.09,1434.831,0.207,17.168,0.01,49
2019/11/22 07:30:43.726,1109,30.9,-1.00,-0.06,-0.09,1367.167,0.197,16.487,0.01,54
2019/11/22 07:30:44.839,1117,30.9,-1.00,-0.06,-0.09,1320.453,0.191,16.008,0.01,54
2019/11/22 07:30:45.960,1262,30.9,-1.00,-0.06,-0.09,1305.825,0.193,16.209,0.01,48
2019/11/22 07:30:47.225,1295,30.9,-1.00,-0.06,-0.09,1317.581,0.206,17.068,0.01,46
2019/11/22 07:30:48.524,1154,30.9,-1.00,-0.06,-0.09,1346.919,0.216,17.774,0.01,52
2019/11/22 07:30:49.682,1013,30.9,-1.03,-0.06,-0.09,1388.718,0.224,18.316,0.04,59
2019/11/22 07:30:50.699,1162,30.9,-1.03,-0.06,-0.09,1455.785,0.242,19.457,0.04,52
2019/11/22 07:30:51.865,1103,30.9,-1.03,-0.06,-0.09,1542.862,0.262,20.778,0.04,54
2019/11/22 07:30:52.972,1162,30.9,-1.00,-0.06,-0.09,1650.508,0.282,21.975,0.01,52
2019/11/22 07:30:54.138,1160,30.9,-1.00,-0.06,-0.09,1775.258,0.297,22.876,0.01,52
2019/11/22 07:30:55.302,1036,30.9,-1.00,-0.06,-0.09,1863.130,0.318,24.140,0.01,58
2019/11/22 07:30:56.341,1222,30.9,-1.00,-0.06,-0.09,2030.962,0.335,25.084,0.01,49
2019/11/22 07:30:57.567,1297,30.9,-1.00,-0.06,-0.09,2232.904,0.348,25.792,0.01,46
2019/11/22 07:30:58.868,1192,30.9,-1.00,-0.06,-0.09,2438.288,0.357,26.332,0.01,50
2019/11/22 07:31:00.064,1154,30.9,-1.00,-0.06,-0.09,2648.687,0.366,26.784,0.01,52
2019/11/22 07:31:01.222,1308,30.9,-1.03,-0.06,-0.09,2885.717,0.373,27.172,0.04,46
2019/11/22 07:31:02.534,1365,30.9,-1.03,-0.06,-0.09,3259.422,0.381,27.600,0.04,44
2019/11/22 07:31:03.903,1264,30.9,-1.03,-0.06,-0.09,3504.461,0.388,27.952,0.04,47
2019/11/22 07:31:05.171,1071,30.9,-1.00,-0.06,-0.09,3729.235,0.390,28.050,0.01,56
2019/11/22 07:31:06.245,1185,30.9,-1.00,-0.06,-0.09,3958.386,0.392,28.153,0.01,51
2019/11/22 07:31:07.434,1224,30.9,-1.00,-0.06,-0.09,4182.847,0.394,28.243,0.01,49
2019/11/22 07:31:08.662,1116,30.9,-1.00,-0.06,-0.09,4378.741,0.394,28.272,0.01,54
2019/11/22 07:31:09.782,970,30.9,-1.03,-0.06,-0.09,4547.914,0.397,28.395,0.04,62
2019/11/22 07:31:10.756,1046,30.9,-1.03,-0.06,-0.09,4600.655,0.392,28.138,0.04,57
2019/11/22 07:31:11.806,1335,30.9,-1.03,-0.06,-0.09,4859.776,0.405,28.842,0.04,45
2019/11/22 07:31:13.145,1192,30.9,-1.00,-0.06,-0.09,4977.061,0.410,29.059,0.01,50
2019/11/22 07:31:14.340,1163,30.9,-1.00,-0.06,-0.09,5072.932,0.415,29.311,0.01,52
2019/11/22 07:31:15.507,1194,30.9,-1.00,-0.06,-0.09,5155.873,0.422,29.661,0.01,50
2019/11/22 07:31:16.705,1228,30.9,-1.00,-0.06,-0.09,5234.036,0.430,30.091,0.01,49
2019/11/22 07:31:17.937,1260,30.9,-1.00,-0.06,-0.06,5298.875,0.440,30.572,0.00,48
2019/11/22 07:31:19.201,1138,30.9,-1.00,-0.06,-0.06,5354.986,0.451,31.091,0.00,53
2019/11/22 07:31:20.343,1321,30.9,-1.00,-0.06,-0.06,5415.498,0.464,31.693,0.00,45
2019/11/22 07:31:21.668,1239,30.9,-1.00,-0.06,-0.09,5471.848,0.477,32.279,0.01,48
2019/11/22 07:31:22.911,1225,30.9,-1.00,-0.06,-0.09,5535.248,0.488,32.817,0.01,49
2019/11/22 07:31:24.139,1166,30.9,-1.00,-0.06,-0.09,5599.376,0.499,33.275,0.01,51
2019/11/22 07:31:25.309,1122,30.9,-1.00,-0.09,-0.09,5663.808,0.508,33.668,0.01,53
2019/11/22 07:31:26.435,1197,30.9,-1.00,-0.09,-0.09,5731.591,0.517,34.084,0.01,50
2019/11/22 07:31:27.636,1196,30.9,-1.00,-0.09,-0.09,5803.577,0.525,34.447,0.01,50
2019/11/22 07:31:28.836,1192,30.9,-1.00,-0.09,-0.09,5872.429,0.533,34.749,0.01,50
2019/11/22 07:31:30.032,1105,30.9,-1.00,-0.06,-0.09,5929.528,0.538,34.968,0.01,54
2019/11/22 07:31:31.141,1209,30.9,-1.00,-0.06,-0.09,5984.690,0.541,35.096,0.01,50
2019/11/22 07:31:32.354,1176,30.9,-1.00,-0.06,-0.09,6014.829,0.543,35.200,0.01,51
2019/11/22 07:31:33.533,1189,30.9,-1.00,-0.06,-0.09,6030.437,0.543,35.185,0.01,50
2019/11/22 07:31:34.726,1094,30.9,-1.00,-0.06,-0.09,6018.933,0.542,35.155,0.01,55
2019/11/22 07:31:35.824,1172,30.9,-1.00,-0.06,-0.09,5982.658,0.540,35.082,0.01,51
2019/11/22 07:31:37.000,1217,30.9,-1.00,-0.06,-0.06,5893.261,0.538,34.975,0.00,49
2019/11/22 07:31:38.211,1296,30.9,-1.00,-0.06,-0.09,5760.491,0.534,34.800,0.01,46
2019/11/22 07:31:39.500,1189,30.9,-1.00,-0.06,-0.09,5599.114,0.533,34.789,0.01,50
2019/11/22 07:31:40.683,1141,30.9,-1.00,-0.06,-0.09,5417.449,0.532,34.726,0.01,53
2019/11/22 07:31:41.817,1294,30.9,-1.00,-0.06,-0.09,5177.130,0.530,34.637,0.01,46
2019/11/22 07:31:43.105,1229,30.9,-1.00,-0.06,-0.09,4907.455,0.528,34.540,0.01,49
2019/11/22 07:31:44.328,1234,30.9,-1.00,-0.06,-0.09,4634.689,0.526,34.457,0.01,49
2019/11/22 07:31:45.555,1141,30.9,-1.00,-0.06,-0.06,4339.792,0.522,34.309,0.00,53
2019/11/22 07:31:46.690,1254,30.9,-1.00,-0.06,-0.06,4019.254,0.521,34.244,0.00,48
2019/11/22 07:31:47.938,1292,30.9,-1.00,-0.06,-0.06,3691.183,0.519,34.169,0.00,46
2019/11/22 07:31:49.223,1225,30.9,-1.00,-0.06,-0.09,3411.048,0.514,33.957,0.01,49
2019/11/22 07:31:50.442,1134,30.9,-1.00,-0.06,-0.09,3165.568,0.508,33.694,0.01,53
2019/11/22 07:31:51.569,1207,30.9,-1.00,-0.06,-0.09,2902.539,0.501,33.385,0.01,50
2019/11/22 07:31:52.770,1295,30.9,-1.00,-0.06,-0.09,2674.636,0.489,32.856,0.01,46
2019/11/22 07:31:54.059,1263,30.9,-1.00,-0.06,-0.09,2472.428,0.476,32.234,0.01,48
2019/11/22 07:31:55.315,1177,30.9,-1.00,-0.06,-0.09,2199.330,0.452,31.128,0.01,51
2019/11/22 07:31:56.486,1151,30.9,-1.00,-0.06,-0.09,2077.874,0.429,30.045,0.01,52
2019/11/22 07:31:57.630,1263,30.9,-1.00,-0.06,-0.06,1985.018,0.397,28.425,0.00,48
2019/11/22 07:31:58.887,1228,30.9,-1.00,-0.06,-0.06,1936.466,0.366,26.811,0.00,49
2019/11/22 07:32:00.109,1230,30.9,-1.00,-0.06,-0.06,1917.841,0.334,25.057,0.00,49
2019/11/22 07:32:01.332,1166,30.9,-1.00,-0.06,-0.06,1939.973,0.316,24.032,0.00,51
2019/11/22 07:32:02.492,1201,30.9,-1.00,-0.06,-0.06,1949.162,0.278,21.760,0.00,50
2019/11/22 07:32:03.686,1252,30.9,-1.00,-0.06,-0.06,1982.361,0.243,19.575,0.00,48
2019/11/22 07:32:04.932,1336,30.9,-1.00,-0.06,-0.09,2056.337,0.209,17.296,0.01,45
2019/11/22 07:32:06.262,1164,30.9,-1.00,-0.06,-0.09,2117.213,0.187,15.779,0.01,52
2019/11/22 07:32:07.419,1228,30.9,-1.00,-0.06,-0.09,2183.269,0.170,14.561,0.01,49
2019/11/22 07:32:08.641,1254,30.9,-1.00,-0.06,-0.09,2245.823,0.155,13.428,0.01,48
2019/11/22 07:32:09.889,1262,30.9,-1.00,-0.06,-0.09,2299.546,0.138,12.124,0.01,48
2019/11/22 07:32:11.144,1231,30.9,-1.00,-0.06,-0.09,2349.193,0.126,11.180,0.01,49
2019/11/22 07:32:12.369,1084,30.9,-1.00,-0.06,-0.09,2396.141,0.127,11.276,0.01,55
2019/11/22 07:32:13.446,1247,30.9,-1.00,-0.06,-0.09,2435.850,0.125,11.090,0.01,48
2019/11/22 07:32:14.687,1193,30.9,-1.00,-0.06,-0.09,2461.086,0.123,10.936,0.01,50
2019/11/22 07:32:15.874,1231,30.9,-1.00,-0.06,-0.09,2481.242,0.125,11.083,0.01,49
2019/11/22 07:32:17.098,1220,30.9,-1.00,-0.06,-0.06,2490.328,0.128,11.382,0.00,49
2019/11/22 07:32:18.312,1104,30.9,-1.00,-0.06,-0.06,2493.469,0.141,12.327,0.00,54
2019/11/22 07:32:19.409,1319,30.9,-1.00,-0.06,-0.06,2484.489,0.139,12.225,0.00,45
2019/11/22 07:32:20.722,1332,30.9,-1.00,-0.06,-0.06,2470.683,0.145,12.672,0.00,45
2019/11/22 07:32:22.048,1363,30.9,-1.00,-0.06,-0.06,2453.647,0.149,12.942,0.00,44
2019/11/22 07:32:23.404,1186,30.9,-1.00,-0.06,-0.06,2434.064,0.156,13.493,0.00,51
2019/11/22 07:32:24.584,1327,30.9,-1.00,-0.06,-0.06,2416.526,0.157,13.606,0.00,45
2019/11/22 07:32:25.905,1274,30.9,-1.00,-0.06,-0.09,2407.755,0.163,14.046,0.01,47
2019/11/22 07:32:27.172,1280,30.9,-1.00,-0.06,-0.09,2401.993,0.171,14.594,0.01,47
2019/11/22 07:32:28.446,1122,30.9,-1.00,-0.06,-0.09,2403.643,0.187,15.728,0.01,53
2019/11/22 07:32:29.561,1013,30.9,-1.00,-0.06,-0.09,2411.420,0.210,17.325,0.01,59
2019/11/22 07:32:30.568,1264,30.9,-1.00,-0.06,-0.09,2431.413,0.215,17.714,0.01,47
2019/11/22 07:32:31.826,1292,30.9,-1.00,-0.06,-0.09,2464.001,0.229,18.640,0.01,46
2019/11/22 07:32:33.111,1263,30.9,-1.00,-0.06,-0.09,2508.687,0.244,19.625,0.01,48
2019/11/22 07:32:34.368,1096,30.9,-1.00,-0.06,-0.09,2561.105,0.272,21.355,0.01,55
2019/11/22 07:32:35.457,1104,30.9,-1.00,-0.06,-0.09,2624.654,0.295,22.755,0.01,54
2019/11/22 07:32:36.555,1358,30.9,-1.00,-0.06,-0.09,2750.972,0.395,28.333,0.01,44
2019/11/22 07:32:37.907,1290,30.9,-1.00,-0.06,-0.06,2870.455,0.425,29.821,0.00,47
2019/11/22 07:32:39.190,1296,30.9,-1.00,-0.06,-0.06,3006.890,0.449,30.966,0.00,46
2019/11/22 07:32:40.480,1167,30.9,-1.00,-0.06,-0.06,3150.709,0.477,32.288,0.00,51
2019/11/22 07:32:41.641,1183,30.9,-1.00,-0.06,-0.06,3324.741,0.511,33.832,0.00,51
2019/11/22 07:32:42.817,1332,30.9,-1.00,-0.06,-0.06,3529.865,0.533,34.785,0.00,45
2019/11/22 07:32:44.143,1200,30.9,-1.00,-0.06,-0.06,3740.022,0.563,36.035,0.00,50
2019/11/22 07:32:45.336,1165,30.9,-1.00,-0.06,-0.06,3962.500,0.575,36.496,0.00,52
2019/11/22 07:32:46.495,1131,30.9,-1.00,-0.06,-0.06,4086.300,0.508,33.697,0.00,53
2019/11/22 07:32:47.620,1186,30.9,-1.00,-0.06,-0.06,4335.215,0.528,34.558,0.00,51
2019/11/22 07:32:48.799,1265,30.9,-1.00,-0.06,-0.09,4608.515,0.540,35.069,0.01,47
2019/11/22 07:32:50.058,1165,30.9,-1.00,-0.06,-0.09,4865.553,0.554,35.650,0.01,52
2019/11/22 07:32:51.216,1115,30.9,-1.00,-0.06,-0.09,5108.258,0.558,35.816,0.01,54
2019/11/22 07:32:52.325,1145,30.9,-1.00,-0.06,-0.09,5355.396,0.560,35.906,0.01,52
2019/11/22 07:32:53.464,1362,30.9,-1.00,-0.06,-0.09,5616.737,0.557,35.781,0.01,44
2019/11/22 07:32:54.819,1424,30.9,-1.00,-0.06,-0.09,5966.489,0.623,38.397,0.01,42
2019/11/22 07:32:56.237,1303,30.9,-1.00,-0.06,-0.09,6138.434,0.602,37.565,0.01,46
2019/11/22 07:32:57.533,1220,30.9,-1.00,-0.06,-0.09,6285.036,0.603,37.628,0.01,49
2019/11/22 07:32:58.747,1447,30.9,-1.00,-0.06,-0.09,6388.952,0.581,36.768,0.01,41
2019/11/22 07:33:00.188,1295,30.9,-1.00,-0.06,-0.09,6440.576,0.567,36.189,0.01,46
2019/11/22 07:33:01.476,1330,30.9,-1.00,-0.06,-0.09,6446.351,0.546,35.313,0.01,45
2019/11/22 07:33:02.800,1161,30.9,-1.00,-0.06,-0.09,6433.613,0.548,35.404,0.01,52
2019/11/22 07:33:03.955,1322,30.9,-1.00,-0.06,-0.09,6369.688,0.536,34.904,0.01,45
2019/11/22 07:33:05.270,1357,30.9,-1.00,-0.06,-0.09,6278.697,0.535,34.861,0.01,44
2019/11/22 07:33:06.621,1257,30.9,-1.00,-0.06,-0.09,6172.670,0.527,34.510,0.01,48
2019/11/22 07:33:07.871,1135,30.9,-1.00,-0.06,-0.09,6055.482,0.540,35.065,0.01,53
2019/11/22 07:33:09.000,1277,31.0,-1.00,-0.06,-0.09,5926.864,0.546,35.313,0.01,47
2019/11/22 07:33:10.271,1266,31.0,-1.00,-0.06,-0.09,5796.126,0.554,35.641,0.01,47
2019/11/22 07:33:11.531,1228,31.0,-1.00,-0.06,-0.09,5675.385,0.563,36.017,0.01,49
2019/11/22 07:33:12.754,1180,31.0,-1.00,-0.06,-0.06,5579.784,0.564,36.062,0.00,51
2019/11/22 07:33:13.928,1054,31.0,-1.00,-0.06,-0.06,5484.403,0.590,37.106,0.00,57
2019/11/22 07:33:14.976,1298,31.0,-1.00,-0.06,-0.06,5405.675,0.579,36.659,0.00,46
2019/11/22 07:33:16.268,1229,31.0,-1.00,-0.06,-0.06,5350.170,0.581,36.765,0.00,49
2019/11/22 07:33:17.491,1196,31.0,-1.00,-0.06,-0.09,5319.543,0.588,37.024,0.01,50
2019/11/22 07:33:18.681,1126,31.0,-1.00,-0.06,-0.09,5297.301,0.574,36.485,0.01,53
2019/11/22 07:33:19.802,1197,31.0,-1.00,-0.06,-0.09,5297.999,0.578,36.614,0.01,50
2019/11/22 07:33:20.993,1261,31.0,-1.03,-0.06,-0.09,5302.574,0.561,35.945,0.04,48
2019/11/22 07:33:22.248,1230,31.0,-1.03,-0.06,-0.09,5328.406,0.556,35.726,0.04,49
2019/11/22 07:33:23.472,1260,31.0,-1.03,-0.06,-0.09,5346.251,0.526,34.451,0.04,48
2019/11/22 07:33:24.726,1099,31.0,-1.00,-0.06,-0.09,5365.234,0.514,33.949,0.01,55
2019/11/22 07:33:25.819,1168,31.0,-1.00,-0.06,-0.09,5377.139,0.493,33.025,0.01,51
2019/11/22 07:33:26.982,1195,31.0,-1.00,-0.06,-0.09,5378.369,0.470,31.989,0.01,50
2019/11/22 07:33:28.171,1231,31.0,-1.00,-0.06,-0.09,5359.712,0.433,30.206,0.01,49
2019/11/22 07:33:29.396,1128,31.0,-1.00,-0.06,-0.09,5329.043,0.399,28.521,0.01,53
2019/11/22 07:33:30.518,1032,31.0,-1.00,-0.06,-0.09,5281.291,0.385,27.820,0.01,58
2019/11/22 07:33:31.544,1258,31.0,-1.00,-0.06,-0.09,5231.412,0.313,23.849,0.01,48
2019/11/22 07:33:32.796,1164,31.0,-1.00,-0.06,-0.09,5153.257,0.290,22.493,0.01,52
2019/11/22 07:33:33.955,1202,31.0,-1.00,-0.06,-0.09,5065.293,0.269,21.221,0.01,50
2019/11/22 07:33:35.151,1131,31.0,-1.00,-0.06,-0.09,4915.890,0.295,22.766,0.01,53
2019/11/22 07:33:36.276,1163,31.0,-1.00,-0.06,-0.09,4856.562,0.232,18.837,0.01,52
2019/11/22 07:33:37.433,1328,31.0,-1.00,-0.06,-0.06,4714.381,0.216,17.758,0.00,45
2019/11/22 07:33:38.755,1351,31.0,-1.00,-0.06,-0.06,4567.141,0.202,16.839,0.00,44
2019/11/22 07:33:40.100,1169,31.0,-1.00,-0.06,-0.06,4441.876,0.206,17.099,0.00,51
2019/11/22 07:33:41.264,1265,31.0,-1.00,-0.06,-0.09,4237.163,0.270,21.289,0.01,47
2019/11/22 07:33:42.523,1316,31.0,-1.00,-0.06,-0.09,4176.150,0.198,16.509,0.01,46
2019/11/22 07:33:43.833,1253,31.0,-1.00,-0.06,-0.09,3995.704,0.289,22.400,0.01,48
2019/11/22 07:33:45.080,1232,31.0,-1.00,-0.06,-0.09,3894.431,0.291,22.517,0.01,49
2019/11/22 07:33:46.306,1163,31.0,-1.00,-0.06,-0.09,3816.569,0.298,22.967,0.01,52
2019/11/22 07:33:47.463,1360,31.0,-1.00,-0.06,-0.09,3740.140,0.292,22.590,0.01,44
2019/11/22 07:33:48.818,1366,31.0,-1.03,-0.06,-0.09,3680.750,0.291,22.541,0.04,44
2019/11/22 07:33:50.178,1255,31.0,-1.03,-0.06,-0.09,3640.695,0.287,22.296,0.04,48
2019/11/22 07:33:51.427,1133,31.0,-1.03,-0.06,-0.09,3617.479,0.288,22.375,0.04,53
2019/11/22 07:33:52.554,1137,31.0,-1.00,-0.06,-0.06,3604.255,0.289,22.398,0.00,53
2019/11/22 07:33:53.685,1298,31.0,-1.00,-0.06,-0.06,3605.725,0.291,22.562,0.00,46
2019/11/22 07:33:54.977,1227,31.0,-1.00,-0.06,-0.06,3620.450,0.297,22.904,0.00,49
2019/11/22 07:33:56.199,1248,31.0,-1.00,-0.06,-0.06,3650.701,0.297,22.897,0.00,48
2019/11/22 07:33:57.441,1114,31.0,-1.00,-0.06,-0.09,3686.144,0.298,22.929,0.01,54
2019/11/22 07:33:58.549,1326,31.0,-1.00,-0.06,-0.09,3701.243,0.251,20.091,0.01,45
2019/11/22 07:33:59.869,1337,31.0,-1.00,-0.06,-0.09,3792.870,0.289,22.409,0.01,45
2019/11/22 07:34:01.200,1292,31.0,-1.00,-0.06,-0.06,3811.229,0.256,20.405,0.00,46
2019/11/22 07:34:02.486,1165,31.0,-1.00,-0.06,-0.06,3875.061,0.261,20.729,0.00,52
2019/11/22 07:34:03.646,1162,31.0,-1.00,-0.06,-0.06,3934.447,0.266,21.037,0.00,52
2019/11/22 07:34:04.802,1262,31.0,-1.03,-0.06,-0.09,4004.942,0.277,21.689,0.04,48
2019/11/22 07:34:06.058,1256,31.0,-1.03,-0.06,-0.09,4074.823,0.292,22.606,0.04,48
2019/11/22 07:34:07.308,1167,31.0,-1.03,-0.06,-0.09,4138.908,0.309,23.615,0.04,51
2019/11/22 07:34:08.469,1135,31.0,-1.00,-0.06,-0.06,4196.085,0.324,24.489,0.00,53
2019/11/22 07:34:09.598,1199,31.0,-1.00,-0.06,-0.06,4251.346,0.345,25.672,0.00,50
2019/11/22 07:34:10.792,1232,31.0,-1.00,-0.06,-0.06,4308.374,0.370,27.006,0.00,49
2019/11/22 07:34:12.018,1193,31.0,-1.00,-0.06,-0.06,4353.482,0.392,28.164,0.00,50
2019/11/22 07:34:13.205,1112,31.0,-1.00,-0.06,-0.06,4392.758,0.418,29.471,0.00,54
2019/11/22 07:34:14.311,1188,31.0,-1.00,-0.06,-0.06,4421.282,0.427,29.917,0.00,51
2019/11/22 07:34:15.493,1319,31.0,-1.00,-0.06,-0.06,4449.017,0.446,30.822,0.00,45
2019/11/22 07:34:16.806,1223,31.0,-1.00,-0.06,-0.06,4462.804,0.462,31.603,0.00,49
2019/11/22 07:34:18.024,1104,31.0,-1.00,-0.06,-0.06,4466.429,0.482,32.524,0.00,54
2019/11/22 07:34:19.122,1127,31.0,-1.00,-0.06,-0.06,4459.616,0.493,33.024,0.00,53
2019/11/22 07:34:20.243,1356,31.0,-1.00,-0.06,-0.09,4443.703,0.495,33.128,0.01,44
2019/11/22 07:34:21.593,1262,31.0,-1.00,-0.06,-0.09,4410.799,0.500,33.332,0.01,48
2019/11/22 07:34:22.849,1165,31.0,-1.00,-0.06,-0.09,4362.399,0.500,33.326,0.01,52
2019/11/22 07:34:24.008,1101,31.0,-1.00,-0.06,-0.09,4316.564,0.510,33.763,0.01,54
2019/11/22 07:34:25.104,1300,31.0,-1.03,-0.06,-0.09,4257.233,0.488,32.777,0.04,46
2019/11/22 07:34:26.398,1288,31.0,-1.03,-0.06,-0.09,4195.505,0.468,31.865,0.04,47
2019/11/22 07:34:27.680,1323,31.0,-1.03,-0.06,-0.09,4125.183,0.436,30.351,0.04,45
2019/11/22 07:34:28.997,1299,31.0,-1.00,-0.06,-0.06,4040.231,0.461,31.563,0.00,46
2019/11/22 07:34:30.290,1131,31.0,-1.00,-0.06,-0.06,4002.946,0.422,29.656,0.00,53
2019/11/22 07:34:31.415,1031,31.0,-1.00,-0.06,-0.06,4006.211,0.359,26.407,0.00,58
2019/11/22 07:34:32.441,1190,31.0,-1.00,-0.06,-0.06,3985.292,0.327,24.614,0.00,50
2019/11/22 07:34:33.625,1237,31.0,-1.00,-0.06,-0.06,3993.730,0.297,22.885,0.00,49
2019/11/22 07:34:34.856,1229,31.0,-1.00,-0.06,-0.06,4002.690,0.295,22.786,0.00,49
2019/11/22 07:34:36.079,1141,31.0,-1.00,-0.06,-0.06,4052.051,0.276,21.612,0.00,53
2019/11/22 07:34:37.214,1031,31.0,-1.00,-0.06,-0.09,4123.915,0.240,19.379,0.01,58
2019/11/22 07:34:38.239,1331,31.0,-1.00,-0.06,-0.09,4224.455,0.232,18.836,0.01,45
2019/11/22 07:34:39.565,1221,31.0,-1.00,-0.06,-0.09,4339.052,0.240,19.342,0.01,49
2019/11/22 07:34:40.780,1226,31.0,-1.00,-0.06,-0.09,4472.312,0.254,20.230,0.01,49
2019/11/22 07:34:42.000,1052,31.0,-1.00,-0.06,-0.06,4600.667,0.279,21.795,0.00,57
2019/11/22 07:34:43.064,1294,31.0,-1.00,-0.06,-0.06,4762.532,0.314,23.873,0.00,46
2019/11/22 07:34:44.369,1297,31.0,-1.00,-0.06,-0.06,4937.534,0.350,25.901,0.00,46
2019/11/22 07:34:45.678,1187,31.0,-1.00,-0.06,-0.06,5093.927,0.391,28.100,0.00,51
2019/11/22 07:34:46.876,1133,31.0,-1.00,-0.06,-0.06,5245.467,0.428,29.996,0.00,53
2019/11/22 07:34:48.021,1034,31.0,-1.00,-0.06,-0.06,5375.350,0.484,32.595,0.00,58
2019/11/22 07:34:49.066,1268,31.0,-1.00,-0.06,-0.06,5526.607,0.533,34.789,0.00,47
2019/11/22 07:34:50.346,1291,31.0,-1.00,-0.06,-0.06,5670.132,0.571,36.359,0.00,46
2019/11/22 07:34:51.648,1144,31.0,-1.00,-0.06,-0.06,5787.964,0.600,37.513,0.00,52
2019/11/22 07:34:52.804,1056,31.0,-1.00,-0.06,-0.09,5888.146,0.625,38.462,0.01,57
2019/11/22 07:34:53.871,1327,31.0,-1.00,-0.06,-0.09,6005.019,0.644,39.189,0.01,45
2019/11/22 07:34:55.210,1195,31.0,-1.00,-0.06,-0.09,6102.792,0.655,39.562,0.01,50
2019/11/22 07:34:56.416,1130,31.0,-1.00,-0.06,-0.09,6186.999,0.671,40.148,0.01,53
2019/11/22 07:34:57.558,1006,31.0,-1.00,-0.06,-0.09,6262.383,0.673,40.210,0.01,60
2019/11/22 07:34:58.575,1029,31.0,-1.00,-0.06,-0.09,6382.178,0.586,36.936,0.01,58
2019/11/22 07:34:59.616,1356,31.0,-1.00,-0.06,-0.09,6492.753,0.562,35.967,0.01,44
2019/11/22 07:35:00.983,1334,31.0,-1.00,-0.06,-0.09,6607.442,0.528,34.567,0.01,45
2019/11/22 07:35:02.329,1259,31.0,-1.00,-0.06,-0.09,6724.364,0.497,33.199,0.01,48
2019/11/22 07:35:03.599,1126,31.0,-1.00,-0.06,-0.09,6839.243,0.457,31.375,0.01,53
2019/11/22 07:35:04.737,1258,31.0,-1.00,-0.06,-0.09,6978.875,0.409,29.008,0.01,48
2019/11/22 07:35:06.006,1261,31.0,-1.00,-0.06,-0.09,7131.462,0.363,26.656,0.01,48
2019/11/22 07:35:07.279,1231,31.0,-1.00,-0.06,-0.09,7293.336,0.320,24.264,0.01,49
2019/11/22 07:35:08.521,967,31.0,-1.00,-0.06,-0.09,7438.838,0.293,22.661,0.01,62
2019/11/22 07:35:09.500,1061,31.0,-1.00,-0.06,-0.09,7601.000,0.265,20.938,0.01,57
2019/11/22 07:35:10.572,1359,31.0,-1.00,-0.06,-0.09,7794.502,0.228,18.552,0.01,44
2019/11/22 07:35:11.943,1326,31.0,-1.00,-0.06,-0.09,7991.543,0.202,16.831,0.01,45
2019/11/22 07:35:13.281,1296,31.0,-1.03,-0.06,-0.09,8281.330,0.207,17.133,0.04,46
2019/11/22 07:35:14.588,1547,31.0,-1.03,-0.06,-0.09,8497.163,0.190,15.961,0.04,39
2019/11/22 07:35:16.147,1486,31.0,-1.03,-0.06,-0.09,8709.141,0.188,15.846,0.04,40
2019/11/22 07:35:17.644,1415,31.0,-1.00,-0.06,-0.09,8902.617,0.196,16.387,0.01,42
2019/11/22 07:35:19.071,1251,31.0,-1.00,-0.06,-0.09,9071.709,0.210,17.378,0.01,48
2019/11/22 07:35:20.333,1374,31.0,-1.00,-0.06,-0.09,9230.179,0.228,18.590,0.01,44
2019/11/22 07:35:21.719,1356,31.0,-1.00,-0.06,-0.09,9391.118,0.257,20.429,0.01,44
2019/11/22 07:35:23.086,1362,31.0,-1.00,-0.06,-0.09,9578.852,0.331,24.872,0.01,44
